id,name,address_01,address_02,city,id_geo_states,postal_code
5315,Newark Academy,91 S Orange Ave,,Livingston,37,7039
1700,Newark Early College High School,403 South Orange Avenue,,Newark,37,7103
4910,Newark Educators Communi,9-11 Hill St,,Newark,37,7102
1695,NEWARK INNOVATION ACADEMY,190 Muhammad Ali Avenue,,Newark,37,7108
1697,NEWARK LEADERSHIP ACADEMY,301 West Kinney Street,,Newark,37,7103
4912,NEWARK LEGACY CS,823 S. 16th Street,,Newark,37,7108
4914,Newark Prep Charter Scho,570 Broad St.,,Newark,37,7102
1515,Newark Tech,91 WEST MARKET STREET,,Newark,37,7103
1698,NEWARK VOCATIONAL HIGH SCHOOL,403 South Orange Avenue,,Newark,37,7103
2998,Newbury Elementary School,179 NEWBURY ROAD,,Howell,37,07731-1813
3240,Newell Elementary School,27 HIGH STREET,,Allentown,37,08501-0278
4348,Newton High School,44 RYERSON AVENUE,,Newton,37,7860
4474,Nicholas Murray Butler School No. 23,501 UNION AVE,,Elizabeth,37,07208-2126
2024,Nicholas Oresko #14,33 East 24th Street,,Bayonne,37,7002
4476,Nicholas S. Lacorte-Peterstown School No,700 SECOND AVE,,Elizabeth,37,07202-3823
2123,Nicolaus Copernicus School,3385 KENNEDY BLVD,,JERSEY CITY,37,07307-4210
1603,Nishuane Elementary School,32 CEDAR AVE,,Montclair,37,07042-3110
3531,Nixon Elementary School,275 MT  ARLINGTON BOULEVARD,,Landing,37,7850
825,Nokomis School,135 Mudjekeewis Trail,,Medford Lakes,37,8055
4098,NORMA ELEMENTARY SCHOOL,873 GERSHAL AVE,,Pittsgrove,37,8318
3920,NORMAN S WEIR,152 COLLEGE BOULEVARD,,Paterson,37,07505-1102
3380,NORMANDY PARK SCHOOL,19A NORMANDY PARKWAY,,Morristown,37,7960
1517,North 13th St Tech,300 N 13TH ST,,Newark,37,07107-1218
466,North Arlington High School,222 Ridge Road,,North Arlington,37,7031
468,North Arlington Middle School,45 Beech Street,,North Arlington,37,7031
2167,North Bergen High School,7417 KENNEDY BLVD,,N BERGEN,37,07047-5916
3483,North Boulevard School,363 Boulevard,,Pompton Plains,37,07444-1701
2709,North Brunswick Township High School,98 RAIDER ROAD,,NORTH BRUNSWICK,37,08902-9607
261,North Cliff School,700 FLOYD ST,,ENGLEWOOD CLIFFS,37,7632
7512,North Dover Elementary,1759 New Hampshire Avenue,NULL,Toms River,37,8755
3297,North Dover Elementary School,51 HIGHLAND AVENUE,,Dover,37,7801
3764,North Dover Elementary School,1759 NEW HAMPSHIRE AVENUE,,TOMS RIVER,37,8753
1461,NORTH END ELEMENTARY,122 STEVENS AVE,,CEDAR GROVE,37,07009-1147
883,North Hanover Township Upper Elementary ,351 MONMOUTH ROAD,,Wrightstown,37,8652
2304,North Hunterdon High School,1445 State Route 31,,Annandale,37,8801
5317,North Jersey Home Schoolers Association,23 Cheryl Hills Drive,,Hawthorne,37,7506
124,NORTH MAIN ST ELEMENTARY SCHOOL,215 NORTH MAIN STREET,,Pleasantville,37,8232
4254,North Plainfield High School,34 WILSON AVE,,N PLAINFIELD,37,07060-4075
4256,North Plainfield Middle School,34 Wilson Avenue,,North Plainfield,37,07060-4075
4916,North Star Academy Chart,10 WASHINGTON PLACE,,Newark,37,7102
4773,North Warren Regional School,10 NOE RD,,Blairstown,37,07825-0410
1605,Northeast Elementary School,603 GROVE ST,,UPPER MONTCLAIR,37,7042
885,Northern Burlington County Regional High School,160 Mansfield Road East,,Columbus,37,8022
887,Northern Burlington County Regional Middle School,160 Mansfield Road East,,Columbus,37,8022
474,Northern Highlands Regional High School,298 HILLSIDE AVE,,Allendale,37,07401-1447
4362,Northern Hills Academy,10 GAIL COURT,,Sparta,37,7871
478,Northern Valley Region III,162 Knickerbocker Raod,,Demarest,37,7627
479,Northern Valley Regional H. S. at Old Tappan,100 Central Ave.,,Old Tappan,37,7675
476,Northern Valley Regional H. S.at Demarest ,150 KNICKERBOCKER RD,,Demarest,37,07627-1026
116,Northfield Community Elementary School,2000 NEW ROAD,,Northfield,37,8225
118,Northfield Community Middle School,2000 NEW ROAD,,Northfield,37,8225
3471,Northvail Elementary School,10 EILEEN COURT,,Parsippany,37,07054-1430
454,NORTHVALE PUBLIC SCHOOL,441 TAPPAN ROAD,,Northvale,37,7647
481,Norwood Public School,177 SUMMIT ST,,Norwood,37,07648-1812
4520,Number 1,728 NO WOOD AVE,,Linden,37,07036-4064
4522,Number 10,2801 HIGHLAND AVENUE,,Linden,37,7036
4524,Number 2,1700 SOUTH WOOD AVENUE,,Linden,37,7036
4526,Number 4,1602 DILL AVENUE,,Linden,37,7036
4528,Number 5,1014 BOWER STREET,,Linden,37,7036
4530,Number 6,19 East Morris Ave.,,Linden,37,7036
4532,Number 8,500 W BLANCKE ST,,Linden,37,07036-5058
4534,Number 9,1401 Deerfield Terrace,,Linden,37,7036
304,Number Three School,403 CLIFF STREET,,Fairview,37,7022
3101,Nut Swamp Elementary School,925 Nut Swamp Road,,Middletown,37,07748-3198
1743,Nutley High School,300 Franklin Avenue,,Nutley,37,07110-2734
2654,NuView Academy,1 PARK AVENUE,,Piscataway,37,8854
2656,NuView Academy Annex,1690 STELTON ROAD,,Piscataway,37,08854-5917
1908,Oak Knoll Elementary School,23 Bodine Avenue,,Williamstown,37,8094
2885,OAK RIDGE HEIGHTS SCHOOL,720 INMAN AVENUE,,Colonia,37,7067
3663,Oak Street Elem School,75 OAK STREET,,Lakewood,37,8701
4188,Oak Street School,70 W OAK ST,,BASKING RIDGE,37,07920-1735
2675,Oak Tree Elementary School,226 APPLEGARTH ROAD,,MONROE TOWNSHIP,37,8831
1860,Oak Valley Elementary School,525 COLLEGE BLVD,,Wenonah,37,8090
1439,Oak View Elementary,150 Garrabrant Avenue,,Bloomfield,37,7003
87,Oakcrest High School,1824 DR  DENNIS FOREMAN DRIVE,,MAYS LANDING,37,08330-2640
1174,Oaklyn Public School,140 Kendall Boulevard,,Oaklyn,37,8107
1962,Oakview Elementary School,350 DUBOIS AVE,,WEST DEPTFORD,37,8096
1763,OAKWOOD AVENUE ELEMENTARY SCHOOL,135 OAKWOOD AVE,,Orange,37,07050-3909
1257,Ocean Academy,148 CREST HAVEN ROAD,,CAPE MAY COURT HOUSE,37,8210
3746,Ocean Acres Elementary School,489 Nautilus Drive,,Manahawkin,37,8050
3103,Ocean Avenue Elementary School,235 OCEAN AVENUE,,NORTH MIDDLETOWN,37,07748-2798
1289,Ocean City High School,501 Atlantic Avenue,,Ocean City,37,8226
1291,OCEAN City Intermediate School,1901 Bay Avenue,,Ocean City,37,8226
1293,OCEAN CITY PRIMARY SCHOOL,550 WEST AVENUE,,OCEAN CITY,37,8226
3695,Ocean County Vocational Technical School,350 CHAMBERS BRIDGE ROAD,,Brick,37,08723-2896
3699,Ocean County Vocational Technical School,850 TOMS RIVER ROAD,,Jackson,37,08527-9241
3701,Ocean County Vocational Technical School,HANGAR ONE,,Lakehurst,37,8733
3697,Ocean County Vocational Technical School,261 Country Club Blvd.,,Little Egg Harbor,37,8087
3703,Ocean County Vocational Technical School,1299 OLD FREEHOLD ROAD,,TOMS RIVER,37,08753-4298
3705,Ocean County Vocational Technical School,423 WELLS MILLS ROAD,,Waretown,37,08758-8822
3708,Ocean Gate Elementary School,126 WEST ARVERNE AVENUE,,OCEAN GATE,37,08740-0478
3734,Ocean Road Elementary School,BENEDICT STREET,,POINT PLEASANT,37,8742
3228,Ocean Township Elementary School,555 DOW AVENUE,,Oakhurst,37,07755-1199
6546,Ocean Township High School,550 West Park Ave,,Oakhurst,37,7755
1017,Octavio V. Catto Community Family School,3100 WESTFIELD AVE,,Camden,37,8105
3707,OCVTS Performing Arts High School,Joint Base McGuire-Dix-Lakehurst,,Lakehurst,37,8733
4350,Ogdensburg Borough School,100 MAIN STREET,,Ogdensburg,37,7439
2731,Old Bridge High School,4209 ROUTE 516,,Matawan,37,7747
3561,Old Farmers Road School,51 OLD FARMERS ROAD,,LONG VALLEY,37,7853
3250,Old Mill Elementary School,2119 OLD MILL ROAD,,SEA GIRT,37,08750-1199
2324,Old Turnpike School,171 OLD TURNPIKE ROAD,,Califon,37,7830
4082,OLDMANS TOWNSHIP SCHOOL,10 FREED ROAD,,Pedricktown,37,08067-9610
1701,OLIVER STREET SCHOOL,104 OLIVER ST,,Newark,37,07105-1120
4099,OLIVET ELEMENTARY SCHOOL,235 SHEEP PEN ROAD,,Pittsgrove,37,08318-8901
2125,"Ollie Culbreth, Jr. School",153 UNION ST,,JERSEY CITY,37,07304-2317
486,Oradell Public School,350 PROPECT AVENUE,,Oradell,37,7649
4422,Orange Avenue School,901 ORANGE AVENUE,,Cranford,37,07016-2099
1769,Orange Early Childhood Center,397 Park Avenue,,Orange,37,7050
1765,ORANGE HIGH SCHOOL,400 LINCOLN AVE,,Orange,37,07050-2208
1767,ORANGE PREPARATORY ACADEMY,400 CENTRAL AVE,,Orange,37,07050-2420
7482,Oratory Preparatory School,1 Beverly Road,NULL,Summit,37,7901
567,Orchard Elementary School,230 DEMAREST ST,,Ridgewood,37,7451
4248,Orchard Hill Elementary School,244 ORCHARD ROAD,,Skillman,37,8558
1982,Orchard Valley Middle School,238 PITMAN  DOWNER RD,,Sewell,37,08080-2118
1221,Osage School,112 Somerdale Road,,Voorhees,37,08043-9545
3603,Osbornville Elementary School,218 DRUM POINT RD,,Brick,37,08723-6312
7480,Our Lady Of Mercy Academy,1001 Main Road,NULL,Newfield,37,8334
7475,Our Lady of Mount Carmel,175 W White Horse Pike,NULL,Berlin,37,8009
1198,Overbrook Senior High School,1200 TURNERVILLE ROAD,,PINE HILL,37,8021
4775,Oxford Central School,17 Kent Street,,Oxford,37,07863-0510
4735,OXFORD STREET ELEMENTARY SCHOOL,807 OXFORD STREET,,Belvidere,37,7823
3748,Oxycocus Elementary School,250 North Main Street,,Manahawkin,37,08050-3011
2486,P.J. Hill Elementary,1010 EAST STATE STREET,,Trenton,37,08609-1506
4917,PACE CS OF HAMILTON,1949 HAMILTON AVENUE,,HAMILTON TWP,37,8619
4038,PACKANACK ELEMENTARY SCHOOL,190 OAKWOOD DRIVE,,Wayne,37,07470-5652
504,Palisades Park Jr-Sr High School,VETERANS PLAZA,,PALISADES PARK,37,7650
891,Palmyra High School,5TH &amp; WEART BOULEVARD,,Palmyra,37,8065
4062,Paradise Knoll Elementary School,103 PARADISE ROAD,,OAK RIDGE,37,07438-8931
512,Paramus High School,99 EAST CENTURY RD,,Paramus,37,7652
2950,Park Avenue Elementary School,280 Park Ave.,,Freehold,37,07728-2006
1771,PARK AVENUE ELEMENTARY SCHOOL,231 PARK AVE,,Orange,37,07050-4102
1703,PARK ELEMENTARY SCHOOL,120 MANCHESTER PLACE,,Newark,37,7104
3305,Park Lake School,72 ACADEMY STREET,,Rockaway,37,7866
4626,Park Middle School,580 PARK AVENUE,,SCOTCH PLAINS,37,7076
524,Park Ridge High School,2 PARK AVE,,PARK RIDGE,37,07656-1240
2488,Parker Elementary,820 S Warren St,,Trenton,37,8611
2626,PARKER ELEMENTARY SCHOOL,SOUTH LINCOLN AVENUE,,Middlesex,37,8846
1211,Parkivew Elementary School,123 PARKVIEW RD,,Stratford,37,8084
2661,Parkview  School,80 VIOLET TERRACE,,Milltown,37,8850
1994,Parkview Elementary School,101 BIRCH ST,,Westville,37,8093
2359,PARKWAY ELEMENTARY SCHOOL,446 PARKWAY AVENUE,,Ewing,37,08618-2605
869,Parkway Elementary School,142 RAMBLEWOOD PARKWAY,,MOUNT LAUREL,37,8054
514,Parkway Elementary School,145 E Ridgewood Avenue,,Paramus,37,7652
3473,Parsippany High School,309 Baldwin Rd,,Parsippany,37,7054
3475,Parsippany Hills High School,20 Rita Drive,,Morris Plains,37,7950
2711,Parsons,116 HOLLYWOOD STREET,,NORTH BRUNSWICK,37,8902
496,Pascack Hills High School,225 West Grand Avenue,,Montvale,37,7645
498,Pascack Valley High School,200 Piermont Avenue,,Hillsdale,37,7642
4919,Passaic Arts and Science,7 St. Francis Way,,Passaic,37,7055
3899,Passaic County Technical Institute,45 REINHARDT ROAD,,Wayne,37,07470-2210
3895,Passaic County-Manchester Regional High ,70 CHURCH STREET,,Haledon,37,07508-1753
3868,Passaic Gifted and Talented Academy Scho,19 Henry Street,,Passaic,37,7055
3870,Passaic High School # 12,170 Paulison Ave.,,Passaic,37,7055
3897,Passaic Valley Regional High School,170 EAST MAIN STREET,,LITTLE FALLS,37,7424
4920,Paterson Arts &amp; Sci. CS,764 11the Ave,,Paterson,37,7514
4921,PATERSON CS FOR SCI/TECH,276 WABASH AVENUE,,Paterson,37,7503
1505,Patrick F. Healy Middle School,116 HAMILTON ST,,EAST ORANGE,37,07017-2912
259,Patrick M Villano School,175 Linwood Avenue,,Emerson,37,07630-1847
2246,Patrick McGaheran,63  ALLERTON ROAD,,Lebanon,37,8833
2695,Paul Robeson Community School,199 Commercial Ave,,NEW BRUNSWICK,37,08901-2734
4923,Paul Robeson Humanities,643 INDIANA AVE,,Trenton,37,8638
2490,Paul S. Robeson Elementary School,350 Cuyler Avenue,,Trenton,37,8629
4107,Paul W. Carleton Elementary School,251 MAPLE AVENUE,,PENNS GROVE,37,8069
1396,Pauline J. Petway Elementary School,1115 SO  LINCOLN AVE,,Vineland,37,08631-6601
4925,Paulo Freire Charter School,28 Burnet Street,,Newark,37,7102
1932,Paulsboro High School,670 N DELAWARE ST,,Paulsboro,37,8066
1930,PAULSBORO JUNIOR HIGH SCHOOL,670 N Delaware Street,,Paulsboro,37,8066
3892,PCESC Academy at Preakness,1006 Hamburg Turnpike,,Wayne,37,7470
3346,Pearl R. Miller Middle School,117 KIEL AVENUE,,Kinnelon,37,7405
7488,Peddie School,201 Main Street,NULL,Hightstown,37,8520
905,Pemberton Early Childhood Education Cent,100 Arney&amp;#39;s Mt. Road,,Pemberton,37,8068
907,Pemberton Township High School,148 Arney's Mount Road,,Pemberton,37,08068-9701
4086,Penn Beach Elementary School,96 Kansas Road,,Pennsville,37,8070
6343,Penns Grove High School,334 Harding Hwy,,Penns Grove,37,8069
4111,Penns Grove Middle School,351 MAPLE AVENUE,,PENNS GROVE,37,08069-1369
1189,Pennsauken High School,800 Hylton Road,,Pennsauken,37,8110
1191,Pennsauken Intermediate School,8125 Park Avenue,,Pennsauken,37,8110
4090,Pennsville Memorial High School,110 South Broadway,,Pennsville,37,08070-2060
4088,Pennsville Middle School,4 William Penn Avenue,,Pennsville,37,08070-1800
16,PENNSYLVANIA AVE SCHOOL,201 N. Pennsylvania Avenue,,Atlantic City,37,08401-5235
2887,PENNSYLVANIA AVENUE SCHOOL,PENNSYLVANIA AVENUE,,Colonia,37,7067
4927,Peoples Preparatory Charter School,321 Bergen Street,,Newark,37,7103
3485,Pequannock Township High School,85 Sunset Road,,Pompton Plains,37,07444-1652
3487,Pequannock Valley School,493 Newark Pompton Tpke.,,Pompton Plains,37,07444-1923
2349,PERRY L. DREW ELEMENTARY SCHOOL,70 TWIN RIVERS DRIVE NORTH,,EAST WINDSOR,37,8520
2754,Perth Amboy Adult High School,178 Barracks Street,,Perth Amboy,37,8861
2756,Perth Amboy High School,EAGLE AVE  &amp; FRANCIS ST,,PERTH AMBOY,37,8861
1705,PESHINE AVENUE SCHOOL,433 Peshine Avenue,,Newark,37,7112
4014,Peter Cooper School,54 ROGER COURT,,Ringwood,37,7456
733,Peter Muschal Elementary,323 WARD AVE,,Bordentown,37,08505-2326
7497,Philadelphia Girls Choir,1336 Spring Garden Street,NULL,Philadelphia,44,19123
2026,Philip G. Vroom #2,18 WEST 26TH ST,,Bayonne,37,07002-3803
4929,Phillip&amp;#39;s Academy CS,342 Central Avenue,,Newark,37,7103
4784,PHILLIPSBURG EARLY CHILDHOOD LEARNING CE,459 CENTER STREET,,Phillipsburg,37,8865
4786,PHILLIPSBURG HIGH SCHOOL,200 HILLCREST BOULEVARD,,Phillipsburg,37,8865
4788,PHILLIPSBURG MIDDLE SCHOOL,525 WARREN STREET,,Phillipsburg,37,08865-3230
597,Pierrepont School,70 E PIERREPONT AVE,,Rutherford,37,07070-2333
1862,Pine Acres Early Childhood Center,720 PURDUE AVE,,Wenonah,37,8090
3766,Pine Beach Elementary School,101 PENNSYLVANIA AVENUE,,PINE BEACH,37,8741
3127,Pine Brook School,155 PEASE ROAD,,Manalapan,37,07726-3598
4208,Pine Grove Manor School,130 HIGHLAND AVENUE,,Somerset,37,08873-2063
1200,Pine Hill Middle School,1100 TURNERVILLE ROAD,,PINE HILL,37,8021
3714,Pinelands Regional High School,565 Nugentown Road,,Little Egg Harbor,37,08087-0248
3716,PINELANDS REGIONAL JUNIOR HIGH SCHOOL,590 NUGENTOWN ROAD,,LITTLE EGG HARBOR,37,08087-0248
3665,Piner Elementary School,1143 E County Line Road,,Lakewood,37,8701
4040,PINES LAKE ELEMENTARY SCHOOL,511 PINES LAKE DRIVE,,Wayne,37,7470
7487,Pingry School,131 Martingsville Road,NULL,Basking Ridge,37,7924
7025,Piscataway High School,100 Behmer Road,,Piscataway,37,8854
2657,Piscataway Regional Day School,1670 STELTON RD,,Piscataway,37,08854-5917
2776,Piscataway Township High School,100 BEHMER ROAD,,Piscataway,37,8854
1938,Pitman High School,225 Linden Avenue,,Pitman,37,8071
1940,Pitman Middle School,138 East Holly Avenue,,Pitman,37,8071
4101,PITTSGROVE TOWNSHIP MIDDLE SCHOOL,1082 ALMOND ROAD,,Pittsgrove,37,8318
4574,PLAINFIELD ACADEMY FOR THE ARTS &amp; AD,1700 West Front St,,Plainfield,37,7063
4576,Plainfield High School,950 PARK AVENUE,,Plainfield,37,07060-3002
1894,Pleasant Valley School,401 CEDAR RD,,MULLICA HILL,37,08062-9494
1823,PLEASANTDALE ELEMENTARY SCHOOL,555 PLEASANT VALLEY WAY,,W ORANGE,37,07052-2803
126,PLEASANTVILLE HIGH SCHOOL,701 MILL ROAD,,Pleasantville,37,8232
128,Pleasantville Middle School,801 MILL ROAD,,Pleasantville,37,8232
4790,Pohatcong Township School,240 RTE  519,,Phillipsburg,37,8865
3728,Point Pleasant Beach High School,700 Trenton Avenue,,Point Pleasant Beach,37,8742
3736,Point Pleasant Borough High School,LAURA HERBERT DR,,POINT PLEASANT,37,8742
3045,POINT ROAD SCHOOL,357 LITTLE SILVER POINT ROAD,,LITTLE SILVER,37,07739-1799
75,Pomona Preschool,400 S  GENOA AVENUE,,EGG HARBOR,37,8215
4006,Pompton Lakes High School,44 Lakeside Avenue,,Pompton Lakes,37,07442-1793
2456,Pond Road Middle School,150 POND ROAD,,Robbinsville,37,8691
5631,Pope John XX111 Regional High SchoolScho,28 Andover Rd,,Sparta,37,7871
5611,Pope John XXIII Regional High School,28 Andover Road,,Sparta,37,7871
4808,Port Colden School,30 PORT COLDEN ROAD,,Washington,37,07882-9475
3105,Port Monmouth Elementary School,202 MAIN STREET,,PORT MONMOUTH,37,07758-1299
3037,Port Monmouth Road School,142 PORT MONMOUTH ROAD,,Keansburg,37,07734-1998
1334,Port Norris Middle School,6812 Brown Street,,Port Norris,37,8349
2889,PORT READING SCHOOL,TURNER STREET,,PORT READING,37,07064-1326
134,Port Republic Elementary School,137 POMONA AVENUE,,PORT REPUBLIC,37,8241
4931,Pride Academy Charter School,117 ELMWOOD AVE,,EAST ORANGE,37,7018
4656,Primary Center at Jefferson,110 ASHWOOD AVENUE,,Summit,37,7091
4657,Primary Center at Wilson,14 BEEKMAN TERRACE,,Summit,37,07091-1702
4933,PRINCETON CS,100 Bunn Drive,,Princeton,37,08540-2821
5022,Princeton Day School,650 Great Road,,Princeton,37,8540
2452,Princeton High School,151 Moore Street,,Princeton,37,08540-3312
7501,Private 7994,Private Teacher,NULL,Private,37,12345
2533,Private Nicholas Minue Elementary School,83 POST BLVD,,Carteret,37,7008
500,Programs at Park Academy,609 Westwood Avenue,,River Vale,37,7675
4008,Prospect Park School No. 1,94 BROWN AVENUE,,PROSPECT PARK,37,07508-2018
2127,PS # 20,160 DANFORTH AVE,,JERSEY CITY,37,07305-2626
2129,PS # 33,362 UNION ST,,JERSEY CITY,37,07304-1212
2131,PS # 34,1830 KENNEDY BLVD,,JERSEY CITY,37,07305-2123
2216,Public School Number Five,5401 HUDSON AVE,,WEST NEW YORK,37,07093-2617
2218,Public School Number One,6129 MADISON ST,,WEST NEW YORK,37,07093-1512
2220,Public School Number Two,5200 BROADWAY,,WEST NEW YORK,37,07093-2638
1325,Quarter Mile Lane School,300 Quarter Mile Lane,,Bridgeton,37,8302
4960,QUEEN CITY ACADEMY CS,815 WEST SEVENTH STREET,,Plainfield,37,7063
2778,Quibbletown Middle School,99 ACADEMY STREET,,Piscataway,37,8854
4113,Quinton Township School,8 Robinson Street,,Quinton,37,08072-0365
1707,QUITMAN COMMUNITY SCHOOL,21 QUITMAN ST,,Newark,37,07103-4105
1360,R. D. WOOD ELEMENTARY SCHOOL,700 ARCHER ST,,Millville,37,8332
1362,R. M. BACON ELEMENTARY SCHOOL,501 SOUTH THIRD STREET,,Millville,37,8332
292,RADBURN ELEMENTARY SCHOOL,18-00 RADBURN RD,,FAIR LAWN,37,7410
1745,Radcliffe School,379 BLOOMFIELD AVE,,Nutley,37,07110-2252
1910,Radix Elementary School,363 RADIX RD,,Williamstown,37,08094-8602
1019,Rafael Cordero Molina Elementary School,601 Vine Street,,Camden,37,8102
2133,Rafael de J. Cordero School,158 ERIE ST,,JERSEY CITY,37,07302-1718
1709,RAFAEL HERNANDEZ SCHOOL,345 BROADWAY,,Newark,37,7104
4604,Rahway 7th &amp; 8th Grade Academy,KLINE PLACE,,Rahway,37,7065
4606,Rahway High School,1012 MADISON AVE,,Rahway,37,07065-2003
821,Ralph J. Steinhauer Elementary School,25 NORTH FELLOWSHIP ROAD,,MAPLE SHADE,37,8052
628,Ralph S Maugham School,111 MAGNOLIA AVENUE,,Tenafly,37,7670
530,Ramapo High School,331 George Street,,Franklin Lakes,37,7417
440,Ramapo Ridge,150 Ridge Road,,Mahwah,37,7430
5933,Ramsey High School,256 E. Main St,,Ramsey,37,7446
3000,Ramtown Elementary School,216 RAMTOWN -GREENVILLE ROAD,,Howell,37,07731-0216
917,Rancocas Valley Regional High School,520 JACKSONVILLE ROAD,,MOUNT HOLLY,37,08060-9622
4042,RANDALL CARTER ELEMENTARY SCHOOL,531 ALPS ROAD,,Wayne,37,07470-4672
3497,Randolph High School,511 MILLBROOK AVENUE,,Randolph,37,7869
3499,Randolph Middle School,507 MILLBROOK AVENUE,,Randolph,37,7869
2780,Randolphville Elementary School,ONE SUTTIE AVENUE,,Piscataway,37,8854
5321,Ranney School,235 Hope Rd,,Tinton Falls,37,7724
3014,Raritan High School,419 MIDDLE ROAD,,Hazlet,37,07730-2498
3016,Raritan Valley School,37 CRESCI BLVD,,Hazlet,37,07730-1168
3147,Ravine Drive Elementary School,170 RAVINE DRIVE,,Matawan,37,07747-2800
2733,Raymond E. Voorhees Elementary School,11 LIBERTY STREET,,OLD BRIDGE,37,08857-3414
4699,Raymond Lesniak Energy Strength Hope Rec,1000 Morris Avenue,,Union,37,7083
1167,Raymond W. Kershaw School,125 SOUTH BLACK HORSE PIKE,,MOUNT EPHRAIM,37,08059-1803
2895,Reaching Individual Student Excellence,77 Turner Street,,Port Reading,37,7064
2268,Reading-Fleming Intermediate School,50 COURT STREET,,Flemington,37,08822-1325
2310,Readington Middle School,48 READINGTON RD,,WHITEHOUSE STATION,37,8889
1964,Red Bank Elementary School,192 PHILADELPHIA AVE,,WEST DEPTFORD,37,08086-9703
3202,Red Bank Middle School,101 HARDING ROAD,,RED BANK,37,07701-2008
3204,Red Bank Primary School,222 RIVER STREET,,RED  BANK,37,07701-1397
3206,Red Bank Regional High School,101 RIDGE ROAD,,LITTLE SILVER,37,07739-1698
1825,REDWOOD ELEMENTARY SCHOOL,75 REDWOOD AVE,,W ORANGE,37,07052-3623
77,Reeds Road Elementary School,103 SOUTH REEDS ROAD,,Galloway,37,8205
3176,Regional Alternative School,100 TORNILLO WAY,,TINTON FALLS,37,7712
2442,Regional Day School,1070 Old Trenton Road,,Hamilton,37,08690-1230
2135,Regional Day School,425 JOHNSTON AVENUE,,JERSEY CITY,37,7304
3307,Regional Day School,7 Jean Street,,Morristown,37,7960
1607,Renaissance Middle School at the Rand Bu,176 North Fullerton Avenue,,Montclair,37,7042
